 0 0 0 0 0 1473 J0 1.25 50 5
 0 0 0 0 0 1474 J0 1.25 50 5
 -0.0527208 361.674 348.323 314.634 347.294 1475 J1 1.25 80 0
 0 0 0 0 0 1479 J2 1.25 66 0
 0 0 0 0 0 1481 J3 1.25 50 0
 0 0 0 0 0 1483 J4 1.25 0 0
 0 0 0 0 0 1484 J5 1 0 0
 0 0 0 0 0 1485 J6 1 50 0
 0 0 0 0 0 1486 J7 1 66 0
 0 0 0 0 0 1487 J8 1 80 0
 0 0 0 0 0 1488 J9 1 50 5
 0 0 0 0 0 1489 I9 1 50 5
 -0.1273 38.4428 38.4533 38.4398 76.8856 1490 I8 1 80 0
 -0.171757 38.0865 20.3731 13.8121 17.5067 1491 I7 1 66 0
 -0.218901 36.0503 68.2649 62.4446 7.15917 1492 I6 1 50 0
 -0.042505 925.456 719.59 763.488 737.002 1500 H1 0.4 40 150
 -0.268594 37.1521 65.0077 1.17023 18.4068 1501 H2 0.4 100 0
 -0.23521 35.7201 8.71443 9.14055 11.1246 1502 H3 0.4 80 0
 -0.235439 35.3965 9.40442 29.9471 10.2653 1503 H3 0.4 80 0
 -0.207519 35.4072 6.92321 35.4072 35.4072 1505 H4 0.4 0 0
 -0.205489 35.1884 63.1248 35.1884 35.1884 1506 H4 0.4 0 0
 -0.380451 58.7837 48.8149 58.7837 58.7837 1508 H5 0.8 0 0
 -0.234818 36.4486 7.51389 7.36181 11.6733 1509 H6 0.8 80 0
 -0.211185 38.5879 12.1519 6.09415 12.7227 1510 H7 0.8 100 0
 -0.156766 41.7273 23.0386 21.0252 83.4547 1511 H8 0.8 40 150
 -0.117714 37.4949 37.5995 37.8294 37.4591 1512 H9 0.8 50 0
 -0.132532 109.742 101.11 74.1837 66.6984 1513 G9 1.66667 20 0
 -0.147917 46.3693 46.6272 46.5053 44.1285 1514 G8 1.66667 40 0
 -0.167029 47.2462 94.4924 94.4884 39.7311 1516 G7 1.66667 66 0
 -0.201968 47.2157 11.5866 18.3312 94.4314 1517 G6 1.66667 50 0
 -0.240756 82.7666 91.5041 102.309 82.2275 1519 G5 1.66667 26 0
 0 0 0 0 0 1520 G4 3.33333 26 0
 0 0 0 0 0 1521 G3 3.33333 50 0
 0 0 0 0 0 1522 G2 3.33333 66 0
 0 0 0 0 0 1523 G1 3.33333 40 0
 -0.357312 258.203 246.723 175.479 261.045 1524 G0 3.33333 20 0
 0 0 0 0 0 1525 F0 3.33333 20 0
 -0.288689 136.952 118.779 134.888 136.899 1526 F1 3.33333 40 0
 -0.247845 147.977 131.063 137.178 129.359 1527 F2 3.33333 66 0
 -0.214188 142.494 117.641 140.357 119.446 1528 F3 3.33333 50 0
 -0.2752 121.085 115.713 76.9558 111.253 1531 F5 2.5 26 0
 -0.243919 64.5863 53.8806 53.9812 129.173 1532 F6 2.5 50 0
 -0.209726 70.7463 89.9853 17.7424 70.4682 1533 F7 2.5 66 0
 -0.185205 64.1799 69.4972 68.9799 63.9433 1534 F8 2.5 40 0
 -0.15841 162.54 149.657 105.309 102.928 1535 F9 2.5 20 0
 -0.24087 167.08 146.491 112.284 92.901 1536 E9 2 20 25
 -0.175502 86.3479 52.3468 86.5566 86.2146 1537 E8 2 40 25
 -0.309587 89.3157 89.0629 89.1718 78.9723 1538 E7 2 66 25
 -0.327916 85.6697 37.4583 30.9475 171.339 1539 E6 2 50 25
 -0.243287 129.836 111.996 92.6551 64.1038 1540 E5 2 26 25
 -0.205854 104.697 99.9248 66.555 103.391 1541 E4 2 26 0
 -0.238937 50.3422 22.4603 94.0772 23.2211 1547 D1 2 40 0
 -0.316923 57.1372 49.0594 79.948 24.9499 1548 D2 2 66 0
 -0.288708 48.8484 88.5961 58.1173 97.6966 1549 D3 2 50 0
 -0.265588 101.973 46.8165 100.186 98.1972 1550 D4 2 26 0
 -0.236062 126.671 114.276 85.4142 126.955 1551 D5 2 26 20
 -0.298174 75.9974 33.3584 151.987 151.995 1552 D6 2 50 20
 -0.283824 75.7284 33.5208 64.2469 56.6819 1553 D7 2 66 20
 -0.283567 76.9604 63.3882 67.2142 56.546 1554 D7 2 66 20
 -0.249927 78.5305 78.6371 79.0746 78.1685 1555 D8 2 40 20
 -0.215362 154.681 145.102 109.889 95.9876 1556 D9 2 20 20
 -0.250176 147.969 136.079 105.009 147.124 1557 C9 2 20 15
 -0.280027 69.446 50.298 46.0197 138.892 1558 C8 2 40 15
 -0.30152 64.2587 48.0155 21.3516 31.9745 1559 C7 2 66 15
 -0.318941 65.2752 34.1248 130.47 6.21504 1560 C6 2 50 15
 -0.230853 115.936 107.166 75.4828 115.352 1561 C5 2 26 15
 -0.255978 104.249 96.6926 76.2806 99.1094 1562 C4 2 26 -5
 -0.297218 67.2045 94.6087 37.2306 27.5621 1563 C3 2 50 -5
 -0.34372 79.9971 1.92944 153.423 159.994 1564 C2 2 66 -5
 -0.381923 66.1459 71.1358 53.2815 63.2551 1565 C1 2 40 -5
 -0.413389 174.479 177.199 348.958 1.1085 1566 C0 2 20 -5
 -0.387884 181.427 188.346 75.9777 171.877 1567 B0 2 20 -10
 -0.461374 65.1395 21.2238 38.4889 16.8229 1568 B1 2 40 -10
 -0.309923 81.4254 41.9475 37.9592 41.1727 1569 B2 2 66 -10
 -0.274435 69.0039 49.4455 45.9302 45.3701 1570 B3 2 50 -10
 -0.247213 103.211 3.09541 15.693 96.7947 1571 B4 2 26 -10
 0 0 0 0 0 1572 B5 2 26 10
 0 0 0 0 0 1573 B6 2 50 10
 0 0 0 0 0 1574 B7 2 66 10
 0 0 0 0 0 1575 B8 2 40 10
 0 0 0 0 0 1576 B9 2 20 10
 -0.495707 75.7221 151.219 27.3092 15.0856 1578 A8 2 40 5
 -0.395421 74.8275 30.6217 20.8375 11.4437 1579 A7 2 66 5
 -0.508716 76.9058 6.22933 12.0343 3.74886 1580 A6 2 50 5
 -0.3488 111.902 117.544 114.72 110.972 1581 A5 2 26 5
 -0.346435 149.796 114.179 140.513 115.72 1582 A4 2 26 -25
 -0.388854 142.713 204.486 130.122 138.368 1583 A3 2 50 -25
 -0.412069 151.301 195.428 124.518 146.113 1584 A2 2 66 -25
 -0.347556 137.376 143.797 114.355 132.514 1585 A1 2 40 -25
 -0.430381 184.668 137.55 153.19 102.575 1586 A0 2 20 -25
 -0.321591 40.3741 20.0984 80.7254 80.7482 1588 I2 1.25 66 0
 0 0 0 0 0 1593 I2 1.25 66 0
 -0.306777 40.9943 7.72537 17.0388 27.337 1601 I2 1.25 66 0
 -0.308889 40.4683 44.483 1.00707 6.52817 1604 I2 1.25 66 0
 -0.561454 726.118 268.981 726.118 726.118 1633 H5 0.8 0 0
 -0.290871 1218.07 358.495 342.978 439.75 1634 H6 0.8 80 0
 -0.46994 422.559 120.303 119.38 136.877 1635 H3 0.4 80 0
 -0.685892 622.878 269.138 263.869 275.069 1639 H6 0.8 80 0
 0.674285 105.297 27.3471 105.297 105.297 1671 H5 0.8 0 0
